,Customer Name,recency,Spent,Date Last Quarter,Customer ID,Number of Orders,segment,segment_name
2051,Postgraduate,23,653.0,22-09-2013,2051,18,0,Potentiel
2052,Graduate,95,1455.0,22-06-2014,2052,20,1,Fidele
2053,Graduate,11,602.0,2/6/2014,2053,17,0,Potentiel
2054,Postgraduate,42,26.0,26-06-2014,2054,4,2,Zappeur
2055,Undergraduate,77,102.0,19-03-2013,2055,6,2,Zappeur
2056,Graduate,40,176.0,6/10/2012,2056,7,2,Zappeur
2057,Graduate,32,433.0,21-07-2013,2057,13,0,Potentiel
2058,Graduate,48,1366.0,5/1/2013,2058,29,3,Habituel
2059,Graduate,24,1001.0,18-05-2013,2059,24,3,Habituel
2060,Undergraduate,61,961.0,27-12-2013,2060,17,3,Habituel
2061,Graduate,6,1518.0,31-05-2013,2061,22,1,Fidele
2062,Graduate,16,56.0,25-10-2013,2062,6,2,Zappeur
2063,Postgraduate,39,22.0,12/1/2013,2063,3,2,Zappeur
2064,Postgraduate,2,400.0,12/8/2012,2064,14,0,Potentiel
2065,Undergraduate,49,26.0,6/1/2013,2065,3,2,Zappeur
2066,Graduate,31,350.0,6/9/2013,2066,12,0,Potentiel
2067,Graduate,58,1216.0,29-10-2012,2067,21,3,Habituel
2068,Postgraduate,5,874.0,5/4/2014,2068,22,3,Habituel
2069,Postgraduate,90,40.0,19-10-2013,2069,4,2,Zappeur
2070,Graduate,47,1367.0,5/8/2013,2070,18,3,Habituel
2071,Graduate,25,264.0,25-12-2013,2071,10,2,Zappeur
2072,Postgraduate,60,2053.0,15-09-2013,2072,18,1,Fidele
2073,Graduate,67,1376.0,10/1/2013,2073,9,3,Habituel
2074,Postgraduate,40,45.0,7/7/2013,2074,4,2,Zappeur
2075,Postgraduate,63,976.0,7/2/2014,2075,24,3,Habituel
2076,Undergraduate,1,51.0,5/7/2013,2076,4,2,Zappeur
2077,Postgraduate,89,1264.0,27-03-2014,2077,18,3,Habituel
2078,Undergraduate,40,75.0,3/3/2013,2078,6,2,Zappeur
2079,Undergraduate,5,57.0,23-06-2013,2079,5,2,Zappeur
2080,Postgraduate,3,140.0,26-08-2012,2080,7,2,Zappeur
2081,Graduate,1,497.0,18-10-2013,2081,17,0,Potentiel
2082,Postgraduate,24,266.0,7/11/2012,2082,10,2,Zappeur
2083,Graduate,89,2006.0,13-01-2013,2083,20,1,Fidele
2084,Graduate,48,615.0,30-10-2013,2084,17,0,Potentiel
2085,Postgraduate,31,1021.0,16-02-2013,2085,23,3,Habituel
2086,Graduate,68,22.0,15-12-2012,2086,4,2,Zappeur
2087,Postgraduate,46,133.0,31-03-2014,2087,6,2,Zappeur
2088,Postgraduate,92,437.0,4/10/2013,2088,14,0,Potentiel
2089,Postgraduate,80,1013.0,6/11/2013,2089,24,3,Habituel
2090,Undergraduate,16,57.0,31-08-2013,2090,5,2,Zappeur
2091,Postgraduate,50,1038.0,21-10-2013,2091,25,3,Habituel
2092,Postgraduate,93,1573.0,2/5/2014,2092,21,1,Fidele
2093,Graduate,51,28.0,19-12-2012,2093,3,2,Zappeur
2094,Postgraduate,24,123.0,7/9/2012,2094,7,2,Zappeur
2095,Undergraduate,79,13.0,21-05-2013,2095,3,2,Zappeur
2096,Graduate,26,132.0,30-09-2013,2096,7,2,Zappeur
2097,Undergraduate,86,732.0,28-05-2013,2097,19,0,Potentiel
2098,Graduate,68,66.0,29-09-2012,2098,5,2,Zappeur
2099,Graduate,98,1631.0,29-11-2012,2099,23,1,Fidele
2100,Graduate,34,608.0,20-03-2014,2100,16,0,Potentiel
2101,Postgraduate,60,1822.0,22-05-2014,2101,17,1,Fidele
2102,Postgraduate,3,1282.0,17-09-2012,2102,19,3,Habituel
2103,Graduate,65,8.0,19-02-2014,2103,3,2,Zappeur
2104,Graduate,83,43.0,28-02-2013,2104,4,2,Zappeur
2105,Postgraduate,64,1931.0,29-10-2012,2105,19,1,Fidele
2106,Postgraduate,85,8.0,10/6/2013,2106,0,2,Zappeur
2107,Undergraduate,69,103.0,15-12-2012,2107,5,2,Zappeur
2108,Postgraduate,48,1169.0,8/6/2013,2108,14,3,Habituel
2109,Graduate,21,395.0,17-09-2012,2109,14,0,Potentiel
2110,Graduate,30,258.0,2/6/2013,2110,10,2,Zappeur
2111,Graduate,39,25.0,21-12-2012,2111,4,2,Zappeur
2112,Postgraduate,76,185.0,16-05-2014,2112,9,2,Zappeur
2113,Postgraduate,11,180.0,1/11/2013,2113,7,2,Zappeur
2114,Graduate,26,22.0,24-07-2013,2114,4,2,Zappeur
2115,Graduate,34,44.0,4/12/2013,2115,5,2,Zappeur
2116,Graduate,72,94.0,26-08-2013,2116,7,2,Zappeur
2117,Graduate,13,81.0,21-01-2014,2117,6,2,Zappeur
2118,Graduate,58,798.0,10/4/2013,2118,21,0,Potentiel
2119,Graduate,12,1334.0,18-10-2012,2119,18,3,Habituel
2120,Postgraduate,23,38.0,12/9/2012,2120,4,2,Zappeur
2121,Postgraduate,33,61.0,10/8/2013,2121,7,2,Zappeur
2122,Postgraduate,30,300.0,30-08-2012,2122,12,2,Zappeur
2123,Postgraduate,15,88.0,3/8/2012,2123,6,2,Zappeur
2124,Postgraduate,25,54.0,20-06-2014,2124,5,2,Zappeur
2125,Graduate,4,1782.0,4/10/2013,2125,14,1,Fidele
2126,Graduate,80,68.0,2/8/2013,2126,7,2,Zappeur
2127,Graduate,30,258.0,30-03-2013,2127,10,2,Zappeur
2128,Postgraduate,6,31.0,3/9/2012,2128,4,2,Zappeur
2129,Undergraduate,16,66.0,3/11/2013,2129,6,2,Zappeur
2130,Undergraduate,57,174.0,22-04-2013,2130,8,2,Zappeur
2131,Postgraduate,9,28.0,11/3/2013,2131,4,2,Zappeur
2132,Postgraduate,59,731.0,29-08-2013,2132,20,0,Potentiel
2133,Graduate,78,274.0,14-08-2012,2133,11,2,Zappeur
2134,Postgraduate,90,1701.0,10/1/2014,2134,23,1,Fidele
2135,Graduate,74,312.0,6/4/2014,2135,12,2,Zappeur
2136,Graduate,10,414.0,2/10/2013,2136,14,0,Potentiel
2137,Undergraduate,63,1565.0,11/5/2014,2137,22,1,Fidele
2138,Undergraduate,13,29.0,1/3/2014,2138,4,2,Zappeur
2139,Postgraduate,98,94.0,6/8/2012,2139,6,2,Zappeur
2140,Graduate,4,1338.0,30-01-2014,2140,17,3,Habituel
2141,Postgraduate,94,1092.0,23-01-2014,2141,14,3,Habituel
2142,Graduate,91,1479.0,1/2/2013,2142,17,1,Fidele
2143,Graduate,66,54.0,28-02-2014,2143,4,2,Zappeur
2144,Graduate,14,568.0,17-01-2014,2144,17,0,Potentiel
2145,Undergraduate,77,1199.0,23-11-2013,2145,26,3,Habituel
2146,Graduate,41,873.0,25-03-2014,2146,21,3,Habituel
2147,Graduate,21,1213.0,24-03-2014,2147,14,3,Habituel
2148,Graduate,25,731.0,6/7/2013,2148,20,0,Potentiel
2149,Postgraduate,2,2043.0,12/10/2013,2149,18,1,Fidele
2150,Postgraduate,51,1893.0,15-12-2013,2150,16,1,Fidele
2151,Postgraduate,3,424.0,17-09-2012,2151,14,0,Potentiel
2152,Graduate,32,575.0,28-01-2014,2152,13,0,Potentiel
2153,Graduate,84,257.0,2/10/2013,2153,10,2,Zappeur
2154,Graduate,49,56.0,27-06-2013,2154,6,2,Zappeur
2155,Postgraduate,69,542.0,12/5/2014,2155,17,0,Potentiel
2156,Graduate,96,125.0,29-04-2014,2156,6,2,Zappeur
2157,Undergraduate,23,69.0,22-01-2014,2157,6,2,Zappeur
2158,Undergraduate,18,40.0,12/3/2014,2158,4,2,Zappeur
2159,Graduate,8,1016.0,25-01-2014,2159,24,3,Habituel
2160,Postgraduate,21,907.0,11/10/2012,2160,22,3,Habituel
2161,Postgraduate,60,1566.0,4/3/2014,2161,23,1,Fidele
2162,Postgraduate,48,1169.0,1/8/2013,2162,14,3,Habituel
2163,Undergraduate,36,46.0,3/6/2013,2163,5,2,Zappeur
2164,Postgraduate,36,1644.0,28-10-2013,2164,24,1,Fidele
2165,Graduate,63,59.0,24-06-2013,2165,4,2,Zappeur
2166,Graduate,2,17.0,14-02-2013,2166,3,2,Zappeur
2167,Undergraduate,38,1853.0,27-03-2013,2167,24,1,Fidele
2168,Graduate,61,1528.0,23-12-2013,2168,20,1,Fidele
2169,Postgraduate,52,35.0,23-11-2013,2169,6,2,Zappeur
2170,Graduate,25,141.0,5/3/2014,2170,7,2,Zappeur
2171,Graduate,63,546.0,28-06-2013,2171,15,0,Potentiel
2172,Graduate,10,500.0,17-01-2014,2172,13,0,Potentiel
2173,Graduate,65,61.0,29-07-2013,2173,6,2,Zappeur
2174,Undergraduate,71,106.0,10/3/2014,2174,6,2,Zappeur
2175,Graduate,0,704.0,11/1/2013,2175,22,0,Potentiel
2176,Postgraduate,3,424.0,22-12-2012,2176,14,0,Potentiel
2177,Graduate,88,849.0,18-10-2012,2177,21,3,Habituel
2178,Graduate,15,85.0,7/1/2013,2178,5,2,Zappeur
2179,Graduate,80,199.0,24-10-2013,2179,9,2,Zappeur
2180,Graduate,17,1147.0,4/11/2013,2180,16,3,Habituel
2181,Graduate,76,54.0,7/3/2013,2181,6,2,Zappeur
2182,Undergraduate,52,43.0,23-04-2014,2182,4,2,Zappeur
2183,Graduate,28,53.0,20-05-2013,2183,4,2,Zappeur
2184,Undergraduate,31,521.0,18-03-2014,2184,16,0,Potentiel
2185,Graduate,42,1623.0,10/1/2013,2185,17,1,Fidele
2186,Postgraduate,24,45.0,6/2/2014,2186,5,2,Zappeur
2187,Undergraduate,42,1435.0,11/5/2014,2187,18,1,Fidele
2188,Graduate,12,32.0,10/1/2014,2188,1,2,Zappeur
2189,Graduate,88,16.0,16-03-2014,2189,3,2,Zappeur
2190,Graduate,67,52.0,25-02-2013,2190,5,2,Zappeur
2191,Postgraduate,54,1234.0,21-02-2013,2191,17,3,Habituel
2192,Graduate,40,15.0,2/8/2012,2192,3,2,Zappeur
2193,Postgraduate,73,415.0,6/11/2012,2193,13,0,Potentiel
2194,Graduate,81,470.0,1/8/2012,2194,15,0,Potentiel
2195,Postgraduate,12,1438.0,22-03-2013,2195,20,1,Fidele
2196,Undergraduate,7,53.0,21-04-2014,2196,7,2,Zappeur
2197,Postgraduate,33,51.0,21-08-2013,2197,6,2,Zappeur
2198,Postgraduate,24,679.0,18-06-2013,2198,19,0,Potentiel
2199,Graduate,55,586.0,26-06-2014,2199,16,0,Potentiel
2200,Graduate,87,653.0,5/8/2013,2200,18,0,Potentiel
2201,Graduate,39,468.0,23-11-2012,2201,14,0,Potentiel
2202,Graduate,9,50.0,18-10-2012,2202,5,2,Zappeur
2203,Graduate,82,84.0,2/1/2013,2203,6,2,Zappeur
2204,Postgraduate,71,1049.0,16-02-2013,2204,25,3,Habituel
2205,Graduate,50,22.0,15-10-2012,2205,3,2,Zappeur
2206,Graduate,81,30.0,11/8/2012,2206,3,2,Zappeur
2207,Graduate,46,1341.0,23-03-2014,2207,16,3,Habituel
2208,Postgraduate,56,444.0,7/12/2012,2208,15,0,Potentiel
2209,Graduate,91,1241.0,15-07-2013,2209,18,3,Habituel
2210,Postgraduate,8,843.0,13-02-2013,2210,21,3,Habituel
2211,Postgraduate,40,172.0,5/2/2014,2211,8,2,Zappeur
0,Ameni Chaabouni,0,0.0,2023-10-17,258000,0,2,Zappeur
